Date,Open,High,Low,Close,Volume,OpenInterest
2022-03-07,279.12,280.24,269.44,269.81,43157200,0
2022-03-08,268.74,274.7,261.19,266.85,48159500,0
2022-03-09,274.19,280.15,271.62,279.09,35204500,0
2022-03-10,273.79,277.25,271.43,276.27,30628000,0
2022-03-11,278.57,280.06,270.31,270.93,27209300,0
2022-03-14,271.19,276.09,266.82,267.42,30660700,0
2022-03-15,271.2,278.43,269.64,277.78,34245100,0
2022-03-16,279.68,284.96,273.96,284.79,37826300,0
2022-03-17,283.72,285.97,279.93,285.59,30816600,0
2022-03-18,285.73,291.18,283.18,290.63,43390600,0
2022-03-21,289.14,290.35,285.28,289.4,28351200,0
2022-03-22,290.02,295.05,289.02,294.14,27599700,0
2022-03-23,290.71,293.34,288.01,289.72,25715400,0
2022-03-24,289.38,294.28,288.59,294.18,24484500,0
2022-03-25,295.27,295.53,289.53,293.77,22566500,0
2022-03-28,294.4,300.66,294.4,300.56,29578200,0
2022-03-29,303.67,305.52,298.97,305.12,30393400,0
2022-03-30,303.52,305.64,301.41,303.62,28163600,0
2022-03-31,303.66,304.86,297.85,298.25,33422100,0
2022-04-01,299.28,300.01,295.57,299.33,27110500,0
2022-04-04,299.97,304.83,299.61,304.69,24289600,0
2022-04-05,303.05,304.6,299.76,300.74,23156700,0
2022-04-06,295.23,296.98,287.03,289.73,40110400,0
2022-04-07,286.98,293.74,286.68,291.54,31411200,0
2022-04-08,290.64,291.3,286.61,287.28,24361900,0
2022-04-11,282.27,283.06,275.7,275.95,34569300,0
2022-04-12,279.8,281.25,271.34,272.86,30966700,0
2022-04-13,273.51,279.17,272.12,278.24,21907200,0
2022-04-14,278.69,278.9,270.21,270.7,28221600,0
2022-04-18,269.81,273.24,269.26,271.37,20778000,0
2022-04-19,270.27,276.83,269.33,275.99,22297700,0
2022-04-20,279.96,280.25,276.06,277.02,22906700,0
2022-04-21,279.17,283.73,270.92,271.65,29454600,0
2022-04-22,272.49,273.96,264.46,265.09,29405800,0
2022-04-25,264.37,271.94,261.94,271.56,35678900,0
2022-04-26,268.45,269.28,261.19,261.4,46518400,0
2022-04-27,272.9,281.48,270.05,273.98,63477700,0
2022-04-28,275.89,281.49,272.28,280.18,33646600,0
2022-04-29,279.19,280.42,267.48,268.47,37073900,0
2022-05-02,268.65,275.64,267.21,275.19,35151100,0
2022-05-03,274.7,274.86,271.01,272.59,25978600,0
2022-05-04,273.37,281.39,267.7,280.52,33599300,0
2022-05-05,276.22,277.01,265.39,268.3,43260400,0
2022-05-06,265.84,270.14,262.42,265.77,37780300,0
2022-05-09,261.25,263.47,254.73,255.95,47726000,0
